County,County Code,Year,source,State,Deaths caused by All other drug-induced causes,Deaths caused by Drug poisonings (overdose) Homicide (X85),Deaths caused by Drug poisonings (overdose) Suicide (X60-X64),Deaths caused by Drug poisonings (overdose) Undetermined (Y10-Y14),Deaths caused by Drug poisonings (overdose) Unintentional (X40-X44)
Watonwan County,27165.0,2011.0,"Underlying Cause of Death, 2011.txt",MN,,,,,
Watonwan County,27165.0,2012.0,"Underlying Cause of Death, 2012.txt",MN,,,,,
Watonwan County,27165.0,2013.0,"Underlying Cause of Death, 2013.txt",MN,,,,,
Watonwan County,27165.0,2014.0,"Underlying Cause of Death, 2014.txt",MN,,,,,
Watonwan County,27165.0,2015.0,"Underlying Cause of Death, 2015.txt",MN,,,,,
Waukesha County,55133.0,2003.0,"Underlying Cause of Death, 2003.txt",WI,,,,,17.0
Waukesha County,55133.0,2004.0,"Underlying Cause of Death, 2004.txt",WI,,,,,10.0
Waukesha County,55133.0,2005.0,"Underlying Cause of Death, 2005.txt",WI,,,,,23.0
Waukesha County,55133.0,2006.0,"Underlying Cause of Death, 2006.txt",WI,,,,,18.0
Waukesha County,55133.0,2007.0,"Underlying Cause of Death, 2007.txt",WI,,,13.0,,18.0
Waukesha County,55133.0,2008.0,"Underlying Cause of Death, 2008.txt",WI,,,,,26.0
Waukesha County,55133.0,2009.0,"Underlying Cause of Death, 2009.txt",WI,,,,,25.0
Waukesha County,55133.0,2010.0,"Underlying Cause of Death, 2010.txt",WI,,,10.0,,34.0
Waukesha County,55133.0,2011.0,"Underlying Cause of Death, 2011.txt",WI,,,,,42.0
Waukesha County,55133.0,2012.0,"Underlying Cause of Death, 2012.txt",WI,,,,,41.0
Waukesha County,55133.0,2013.0,"Underlying Cause of Death, 2013.txt",WI,,,,,39.0
Waukesha County,55133.0,2014.0,"Underlying Cause of Death, 2014.txt",WI,,,,,38.0
Waukesha County,55133.0,2015.0,"Underlying Cause of Death, 2015.txt",WI,,,,,34
Waupaca County,55135.0,2003.0,"Underlying Cause of Death, 2003.txt",WI,,,,,
Waupaca County,55135.0,2004.0,"Underlying Cause of Death, 2004.txt",WI,,,,,
Waupaca County,55135.0,2005.0,"Underlying Cause of Death, 2005.txt",WI,,,,,
Waupaca County,55135.0,2006.0,"Underlying Cause of Death, 2006.txt",WI,,,,,
Waupaca County,55135.0,2007.0,"Underlying Cause of Death, 2007.txt",WI,,,,,
Waupaca County,55135.0,2008.0,"Underlying Cause of Death, 2008.txt",WI,,,,,
Waupaca County,55135.0,2009.0,"Underlying Cause of Death, 2009.txt",WI,,,,,
Waupaca County,55135.0,2010.0,"Underlying Cause of Death, 2010.txt",WI,,,,,
Waupaca County,55135.0,2011.0,"Underlying Cause of Death, 2011.txt",WI,,,,,
Waupaca County,55135.0,2012.0,"Underlying Cause of Death, 2012.txt",WI,,,,,
Waupaca County,55135.0,2013.0,"Underlying Cause of Death, 2013.txt",WI,,,,,
Waupaca County,55135.0,2014.0,"Underlying Cause of Death, 2014.txt",WI,,,,,
Waupaca County,55135.0,2015.0,"Underlying Cause of Death, 2015.txt",WI,,,,,
Waushara County,55137.0,2003.0,"Underlying Cause of Death, 2003.txt",WI,,,,,
Waushara County,55137.0,2004.0,"Underlying Cause of Death, 2004.txt",WI,,,,,
Waushara County,55137.0,2005.0,"Underlying Cause of Death, 2005.txt",WI,,,,,
Waushara County,55137.0,2006.0,"Underlying Cause of Death, 2006.txt",WI,,,,,
Waushara County,55137.0,2007.0,"Underlying Cause of Death, 2007.txt",WI,,,,,
Waushara County,55137.0,2008.0,"Underlying Cause of Death, 2008.txt",WI,,,,,
Waushara County,55137.0,2009.0,"Underlying Cause of Death, 2009.txt",WI,,,,,
Waushara County,55137.0,2010.0,"Underlying Cause of Death, 2010.txt",WI,,,,,
Waushara County,55137.0,2011.0,"Underlying Cause of Death, 2011.txt",WI,,,,,
Waushara County,55137.0,2012.0,"Underlying Cause of Death, 2012.txt",WI,,,,,
Waushara County,55137.0,2013.0,"Underlying Cause of Death, 2013.txt",WI,,,,,
Waushara County,55137.0,2014.0,"Underlying Cause of Death, 2014.txt",WI,,,,,
Waushara County,55137.0,2015.0,"Underlying Cause of Death, 2015.txt",WI,,,,,
Wayne County,13305.0,2003.0,"Underlying Cause of Death, 2003.txt",GA,,,,,
Wayne County,13305.0,2004.0,"Underlying Cause of Death, 2004.txt",GA,,,,,
Wayne County,13305.0,2005.0,"Underlying Cause of Death, 2005.txt",GA,,,,,
Wayne County,13305.0,2006.0,"Underlying Cause of Death, 2006.txt",GA,,,,,
Wayne County,13305.0,2007.0,"Underlying Cause of Death, 2007.txt",GA,,,,,
Wayne County,13305.0,2008.0,"Underlying Cause of Death, 2008.txt",GA,,,,,
Wayne County,13305.0,2009.0,"Underlying Cause of Death, 2009.txt",GA,,,,,
Wayne County,13305.0,2010.0,"Underlying Cause of Death, 2010.txt",GA,,,,,
Wayne County,13305.0,2011.0,"Underlying Cause of Death, 2011.txt",GA,,,,,
Wayne County,13305.0,2012.0,"Underlying Cause of Death, 2012.txt",GA,,,,,
Wayne County,13305.0,2013.0,"Underlying Cause of Death, 2013.txt",GA,,,,,
Wayne County,13305.0,2014.0,"Underlying Cause of Death, 2014.txt",GA,,,,,
Wayne County,13305.0,2015.0,"Underlying Cause of Death, 2015.txt",GA,,,,,
Wayne County,17191.0,2003.0,"Underlying Cause of Death, 2003.txt",IL,,,,,
Wayne County,17191.0,2004.0,"Underlying Cause of Death, 2004.txt",IL,,,,,
Wayne County,17191.0,2005.0,"Underlying Cause of Death, 2005.txt",IL,,,,,
Wayne County,17191.0,2006.0,"Underlying Cause of Death, 2006.txt",IL,,,,,
Wayne County,17191.0,2007.0,"Underlying Cause of Death, 2007.txt",IL,,,,,
Wayne County,17191.0,2008.0,"Underlying Cause of Death, 2008.txt",IL,,,,,
Wayne County,17191.0,2009.0,"Underlying Cause of Death, 2009.txt",IL,,,,,
Wayne County,17191.0,2010.0,"Underlying Cause of Death, 2010.txt",IL,,,,,
Wayne County,17191.0,2011.0,"Underlying Cause of Death, 2011.txt",IL,,,,,
Wayne County,17191.0,2012.0,"Underlying Cause of Death, 2012.txt",IL,,,,,
Wayne County,17191.0,2013.0,"Underlying Cause of Death, 2013.txt",IL,,,,,
Wayne County,17191.0,2014.0,"Underlying Cause of Death, 2014.txt",IL,,,,,
Wayne County,17191.0,2015.0,"Underlying Cause of Death, 2015.txt",IL,,,,,
Wayne County,18177.0,2003.0,"Underlying Cause of Death, 2003.txt",IN,,,,,
Wayne County,18177.0,2004.0,"Underlying Cause of Death, 2004.txt",IN,,,,,
Wayne County,18177.0,2005.0,"Underlying Cause of Death, 2005.txt",IN,,,,,
Wayne County,18177.0,2006.0,"Underlying Cause of Death, 2006.txt",IN,,,,,
Wayne County,18177.0,2007.0,"Underlying Cause of Death, 2007.txt",IN,,,,,
Wayne County,18177.0,2008.0,"Underlying Cause of Death, 2008.txt",IN,,,,,10.0
Wayne County,18177.0,2009.0,"Underlying Cause of Death, 2009.txt",IN,,,,,
Wayne County,18177.0,2010.0,"Underlying Cause of Death, 2010.txt",IN,,,,,10.0
Wayne County,18177.0,2011.0,"Underlying Cause of Death, 2011.txt",IN,,,,,11.0
Wayne County,18177.0,2012.0,"Underlying Cause of Death, 2012.txt",IN,,,,,
Wayne County,18177.0,2013.0,"Underlying Cause of Death, 2013.txt",IN,,,,,18.0
Wayne County,18177.0,2014.0,"Underlying Cause of Death, 2014.txt",IN,,,,,19.0
Wayne County,18177.0,2015.0,"Underlying Cause of Death, 2015.txt",IN,,,,,31
Wayne County,19185.0,2003.0,"Underlying Cause of Death, 2003.txt",IA,,,,,
Wayne County,19185.0,2004.0,"Underlying Cause of Death, 2004.txt",IA,,,,,
Wayne County,19185.0,2005.0,"Underlying Cause of Death, 2005.txt",IA,,,,,
Wayne County,19185.0,2006.0,"Underlying Cause of Death, 2006.txt",IA,,,,,
Wayne County,19185.0,2007.0,"Underlying Cause of Death, 2007.txt",IA,,,,,
Wayne County,19185.0,2008.0,"Underlying Cause of Death, 2008.txt",IA,,,,,
Wayne County,19185.0,2009.0,"Underlying Cause of Death, 2009.txt",IA,,,,,
Wayne County,19185.0,2010.0,"Underlying Cause of Death, 2010.txt",IA,,,,,
Wayne County,19185.0,2011.0,"Underlying Cause of Death, 2011.txt",IA,,,,,
Wayne County,19185.0,2012.0,"Underlying Cause of Death, 2012.txt",IA,,,,,
Wayne County,19185.0,2013.0,"Underlying Cause of Death, 2013.txt",IA,,,,,
Wayne County,19185.0,2014.0,"Underlying Cause of Death, 2014.txt",IA,,,,,
Wayne County,19185.0,2015.0,"Underlying Cause of Death, 2015.txt",IA,,,,,
Wayne County,21231.0,2003.0,"Underlying Cause of Death, 2003.txt",KY,,,,,
Wayne County,21231.0,2004.0,"Underlying Cause of Death, 2004.txt",KY,,,,,
Wayne County,21231.0,2005.0,"Underlying Cause of Death, 2005.txt",KY,,,,,
Wayne County,21231.0,2006.0,"Underlying Cause of Death, 2006.txt",KY,,,,,
Wayne County,21231.0,2007.0,"Underlying Cause of Death, 2007.txt",KY,,,,,
Wayne County,21231.0,2008.0,"Underlying Cause of Death, 2008.txt",KY,,,,,
Wayne County,21231.0,2009.0,"Underlying Cause of Death, 2009.txt",KY,,,,,
Wayne County,21231.0,2010.0,"Underlying Cause of Death, 2010.txt",KY,,,,,
Wayne County,21231.0,2011.0,"Underlying Cause of Death, 2011.txt",KY,,,,,
Wayne County,21231.0,2012.0,"Underlying Cause of Death, 2012.txt",KY,,,,,
Wayne County,21231.0,2013.0,"Underlying Cause of Death, 2013.txt",KY,,,,,
Wayne County,21231.0,2014.0,"Underlying Cause of Death, 2014.txt",KY,,,,,
Wayne County,21231.0,2015.0,"Underlying Cause of Death, 2015.txt",KY,,,,,
Wayne County,26163.0,2003.0,"Underlying Cause of Death, 2003.txt",MI,160.0,,25.0,26.0,132.0
Wayne County,26163.0,2004.0,"Underlying Cause of Death, 2004.txt",MI,188.0,,22.0,16.0,160.0
Wayne County,26163.0,2005.0,"Underlying Cause of Death, 2005.txt",MI,185.0,,26.0,16.0,209.0
Wayne County,26163.0,2006.0,"Underlying Cause of Death, 2006.txt",MI,172.0,,24.0,,295.0
Wayne County,26163.0,2007.0,"Underlying Cause of Death, 2007.txt",MI,112.0,,17.0,10.0,251.0
Wayne County,26163.0,2008.0,"Underlying Cause of Death, 2008.txt",MI,141.0,,27.0,20.0,222.0
Wayne County,26163.0,2009.0,"Underlying Cause of Death, 2009.txt",MI,136.0,,25.0,10.0,271.0
Wayne County,26163.0,2010.0,"Underlying Cause of Death, 2010.txt",MI,135.0,,23.0,10.0,239.0
Wayne County,26163.0,2011.0,"Underlying Cause of Death, 2011.txt",MI,87.0,,24.0,,245.0
Wayne County,26163.0,2012.0,"Underlying Cause of Death, 2012.txt",MI,71.0,,25.0,,266.0
Wayne County,26163.0,2013.0,"Underlying Cause of Death, 2013.txt",MI,54.0,,27.0,,357.0
Wayne County,26163.0,2014.0,"Underlying Cause of Death, 2014.txt",MI,30.0,,24.0,,424.0
Wayne County,26163.0,2015.0,"Underlying Cause of Death, 2015.txt",MI,62,,28,10,539
Wayne County,28153.0,2003.0,"Underlying Cause of Death, 2003.txt",MS,,,,,
Wayne County,28153.0,2004.0,"Underlying Cause of Death, 2004.txt",MS,,,,,
Wayne County,28153.0,2005.0,"Underlying Cause of Death, 2005.txt",MS,,,,,
Wayne County,28153.0,2006.0,"Underlying Cause of Death, 2006.txt",MS,,,,,
Wayne County,28153.0,2007.0,"Underlying Cause of Death, 2007.txt",MS,,,,,
Wayne County,28153.0,2008.0,"Underlying Cause of Death, 2008.txt",MS,,,,,
Wayne County,28153.0,2009.0,"Underlying Cause of Death, 2009.txt",MS,,,,,
Wayne County,28153.0,2010.0,"Underlying Cause of Death, 2010.txt",MS,,,,,
Wayne County,28153.0,2011.0,"Underlying Cause of Death, 2011.txt",MS,,,,,
Wayne County,28153.0,2012.0,"Underlying Cause of Death, 2012.txt",MS,,,,,
Wayne County,28153.0,2013.0,"Underlying Cause of Death, 2013.txt",MS,,,,,
Wayne County,28153.0,2014.0,"Underlying Cause of Death, 2014.txt",MS,,,,,
Wayne County,28153.0,2015.0,"Underlying Cause of Death, 2015.txt",MS,,,,,
Wayne County,29223.0,2003.0,"Underlying Cause of Death, 2003.txt",MO,,,,,
Wayne County,29223.0,2004.0,"Underlying Cause of Death, 2004.txt",MO,,,,,
Wayne County,29223.0,2005.0,"Underlying Cause of Death, 2005.txt",MO,,,,,
Wayne County,29223.0,2006.0,"Underlying Cause of Death, 2006.txt",MO,,,,,
Wayne County,29223.0,2007.0,"Underlying Cause of Death, 2007.txt",MO,,,,,
Wayne County,29223.0,2008.0,"Underlying Cause of Death, 2008.txt",MO,,,,,
Wayne County,29223.0,2009.0,"Underlying Cause of Death, 2009.txt",MO,,,,,
Wayne County,29223.0,2010.0,"Underlying Cause of Death, 2010.txt",MO,,,,,
Wayne County,29223.0,2011.0,"Underlying Cause of Death, 2011.txt",MO,,,,,
Wayne County,29223.0,2012.0,"Underlying Cause of Death, 2012.txt",MO,,,,,
Wayne County,29223.0,2013.0,"Underlying Cause of Death, 2013.txt",MO,,,,,
Wayne County,29223.0,2014.0,"Underlying Cause of Death, 2014.txt",MO,,,,,
Wayne County,29223.0,2015.0,"Underlying Cause of Death, 2015.txt",MO,,,,,
Wayne County,31179.0,2003.0,"Underlying Cause of Death, 2003.txt",NE,,,,,
Wayne County,31179.0,2004.0,"Underlying Cause of Death, 2004.txt",NE,,,,,
Wayne County,31179.0,2005.0,"Underlying Cause of Death, 2005.txt",NE,,,,,
Wayne County,31179.0,2006.0,"Underlying Cause of Death, 2006.txt",NE,,,,,
Wayne County,31179.0,2007.0,"Underlying Cause of Death, 2007.txt",NE,,,,,
Wayne County,31179.0,2008.0,"Underlying Cause of Death, 2008.txt",NE,,,,,
Wayne County,31179.0,2009.0,"Underlying Cause of Death, 2009.txt",NE,,,,,
Wayne County,31179.0,2010.0,"Underlying Cause of Death, 2010.txt",NE,,,,,
Wayne County,31179.0,2011.0,"Underlying Cause of Death, 2011.txt",NE,,,,,
Wayne County,31179.0,2012.0,"Underlying Cause of Death, 2012.txt",NE,,,,,
Wayne County,31179.0,2013.0,"Underlying Cause of Death, 2013.txt",NE,,,,,
Wayne County,31179.0,2014.0,"Underlying Cause of Death, 2014.txt",NE,,,,,
Wayne County,31179.0,2015.0,"Underlying Cause of Death, 2015.txt",NE,,,,,
Wayne County,36117.0,2003.0,"Underlying Cause of Death, 2003.txt",NY,,,,,
Wayne County,36117.0,2004.0,"Underlying Cause of Death, 2004.txt",NY,,,,,
Wayne County,36117.0,2005.0,"Underlying Cause of Death, 2005.txt",NY,,,,,
Wayne County,36117.0,2006.0,"Underlying Cause of Death, 2006.txt",NY,,,,,
Wayne County,36117.0,2007.0,"Underlying Cause of Death, 2007.txt",NY,,,,,
Wayne County,36117.0,2008.0,"Underlying Cause of Death, 2008.txt",NY,,,,,
Wayne County,36117.0,2009.0,"Underlying Cause of Death, 2009.txt",NY,,,,,
Wayne County,36117.0,2010.0,"Underlying Cause of Death, 2010.txt",NY,,,,,
Wayne County,36117.0,2011.0,"Underlying Cause of Death, 2011.txt",NY,,,,,
Wayne County,36117.0,2012.0,"Underlying Cause of Death, 2012.txt",NY,,,,,
Wayne County,36117.0,2013.0,"Underlying Cause of Death, 2013.txt",NY,,,,,
Wayne County,36117.0,2014.0,"Underlying Cause of Death, 2014.txt",NY,,,,,
Wayne County,36117.0,2015.0,"Underlying Cause of Death, 2015.txt",NY,,,,,
Wayne County,37191.0,2003.0,"Underlying Cause of Death, 2003.txt",NC,,,,,
Wayne County,37191.0,2004.0,"Underlying Cause of Death, 2004.txt",NC,,,,,
Wayne County,37191.0,2005.0,"Underlying Cause of Death, 2005.txt",NC,,,,,
Wayne County,37191.0,2006.0,"Underlying Cause of Death, 2006.txt",NC,,,,,
Wayne County,37191.0,2007.0,"Underlying Cause of Death, 2007.txt",NC,,,,,10.0
Wayne County,37191.0,2008.0,"Underlying Cause of Death, 2008.txt",NC,,,,,11.0
Wayne County,37191.0,2009.0,"Underlying Cause of Death, 2009.txt",NC,,,,,
Wayne County,37191.0,2010.0,"Underlying Cause of Death, 2010.txt",NC,,,,,10.0
Wayne County,37191.0,2011.0,"Underlying Cause of Death, 2011.txt",NC,,,,,15.0
Wayne County,37191.0,2012.0,"Underlying Cause of Death, 2012.txt",NC,,,,,
Wayne County,37191.0,2013.0,"Underlying Cause of Death, 2013.txt",NC,,,,,11.0
Wayne County,37191.0,2014.0,"Underlying Cause of Death, 2014.txt",NC,,,,,
Wayne County,37191.0,2015.0,"Underlying Cause of Death, 2015.txt",NC,,,,,11
Wayne County,39169.0,2003.0,"Underlying Cause of Death, 2003.txt",OH,,,,,
Wayne County,39169.0,2004.0,"Underlying Cause of Death, 2004.txt",OH,,,,,
Wayne County,39169.0,2005.0,"Underlying Cause of Death, 2005.txt",OH,,,,,
Wayne County,39169.0,2006.0,"Underlying Cause of Death, 2006.txt",OH,,,,,
Wayne County,39169.0,2007.0,"Underlying Cause of Death, 2007.txt",OH,,,,,
Wayne County,39169.0,2008.0,"Underlying Cause of Death, 2008.txt",OH,,,,,11.0
Wayne County,39169.0,2009.0,"Underlying Cause of Death, 2009.txt",OH,,,,,
Wayne County,39169.0,2010.0,"Underlying Cause of Death, 2010.txt",OH,,,,,
Wayne County,39169.0,2011.0,"Underlying Cause of Death, 2011.txt",OH,,,,,13.0
Wayne County,39169.0,2012.0,"Underlying Cause of Death, 2012.txt",OH,,,,,
Wayne County,39169.0,2013.0,"Underlying Cause of Death, 2013.txt",OH,,,,,
Wayne County,39169.0,2014.0,"Underlying Cause of Death, 2014.txt",OH,,,,,13.0
Wayne County,39169.0,2015.0,"Underlying Cause of Death, 2015.txt",OH,,,,,23
Wayne County,42127.0,2003.0,"Underlying Cause of Death, 2003.txt",PA,,,,,
Wayne County,42127.0,2004.0,"Underlying Cause of Death, 2004.txt",PA,,,,,11.0
Wayne County,42127.0,2005.0,"Underlying Cause of Death, 2005.txt",PA,,,,,
Wayne County,42127.0,2006.0,"Underlying Cause of Death, 2006.txt",PA,,,,,
Wayne County,42127.0,2007.0,"Underlying Cause of Death, 2007.txt",PA,,,,,
Wayne County,42127.0,2008.0,"Underlying Cause of Death, 2008.txt",PA,,,,,
Wayne County,42127.0,2009.0,"Underlying Cause of Death, 2009.txt",PA,,,,,
Wayne County,42127.0,2010.0,"Underlying Cause of Death, 2010.txt",PA,,,,,
Wayne County,42127.0,2011.0,"Underlying Cause of Death, 2011.txt",PA,,,,,
Wayne County,42127.0,2012.0,"Underlying Cause of Death, 2012.txt",PA,,,,,
Wayne County,42127.0,2013.0,"Underlying Cause of Death, 2013.txt",PA,,,,,
Wayne County,42127.0,2014.0,"Underlying Cause of Death, 2014.txt",PA,,,,,12.0
Wayne County,42127.0,2015.0,"Underlying Cause of Death, 2015.txt",PA,,,,,14
Wayne County,47181.0,2003.0,"Underlying Cause of Death, 2003.txt",TN,,,,,
Wayne County,47181.0,2004.0,"Underlying Cause of Death, 2004.txt",TN,,,,,
Wayne County,47181.0,2005.0,"Underlying Cause of Death, 2005.txt",TN,,,,,
Wayne County,47181.0,2006.0,"Underlying Cause of Death, 2006.txt",TN,,,,,
Wayne County,47181.0,2007.0,"Underlying Cause of Death, 2007.txt",TN,,,,,
Wayne County,47181.0,2008.0,"Underlying Cause of Death, 2008.txt",TN,,,,,
Wayne County,47181.0,2009.0,"Underlying Cause of Death, 2009.txt",TN,,,,,
Wayne County,47181.0,2010.0,"Underlying Cause of Death, 2010.txt",TN,,,,,
Wayne County,47181.0,2011.0,"Underlying Cause of Death, 2011.txt",TN,,,,,
Wayne County,47181.0,2012.0,"Underlying Cause of Death, 2012.txt",TN,,,,,
Wayne County,47181.0,2013.0,"Underlying Cause of Death, 2013.txt",TN,,,,,
Wayne County,47181.0,2014.0,"Underlying Cause of Death, 2014.txt",TN,,,,,
Wayne County,47181.0,2015.0,"Underlying Cause of Death, 2015.txt",TN,,,,,
Wayne County,49055.0,2003.0,"Underlying Cause of Death, 2003.txt",UT,,,,,
Wayne County,49055.0,2004.0,"Underlying Cause of Death, 2004.txt",UT,,,,,
Wayne County,49055.0,2005.0,"Underlying Cause of Death, 2005.txt",UT,,,,,
Wayne County,49055.0,2006.0,"Underlying Cause of Death, 2006.txt",UT,,,,,
Wayne County,49055.0,2007.0,"Underlying Cause of Death, 2007.txt",UT,,,,,
Wayne County,49055.0,2008.0,"Underlying Cause of Death, 2008.txt",UT,,,,,
Wayne County,49055.0,2009.0,"Underlying Cause of Death, 2009.txt",UT,,,,,
Wayne County,49055.0,2010.0,"Underlying Cause of Death, 2010.txt",UT,,,,,
Wayne County,49055.0,2011.0,"Underlying Cause of Death, 2011.txt",UT,,,,,
Wayne County,49055.0,2012.0,"Underlying Cause of Death, 2012.txt",UT,,,,,
Wayne County,49055.0,2013.0,"Underlying Cause of Death, 2013.txt",UT,,,,,
Wayne County,49055.0,2014.0,"Underlying Cause of Death, 2014.txt",UT,,,,,
Wayne County,49055.0,2015.0,"Underlying Cause of Death, 2015.txt",UT,,,,,
Wayne County,54099.0,2003.0,"Underlying Cause of Death, 2003.txt",WV,,,,,
Wayne County,54099.0,2004.0,"Underlying Cause of Death, 2004.txt",WV,,,,,
Wayne County,54099.0,2005.0,"Underlying Cause of Death, 2005.txt",WV,,,,,
Wayne County,54099.0,2006.0,"Underlying Cause of Death, 2006.txt",WV,,,,,
Wayne County,54099.0,2007.0,"Underlying Cause of Death, 2007.txt",WV,,,,,
Wayne County,54099.0,2008.0,"Underlying Cause of Death, 2008.txt",WV,,,,,
Wayne County,54099.0,2009.0,"Underlying Cause of Death, 2009.txt",WV,,,,,
Wayne County,54099.0,2010.0,"Underlying Cause of Death, 2010.txt",WV,,,,,17.0
Wayne County,54099.0,2011.0,"Underlying Cause of Death, 2011.txt",WV,,,,,18.0
Wayne County,54099.0,2012.0,"Underlying Cause of Death, 2012.txt",WV,,,,,10.0
Wayne County,54099.0,2013.0,"Underlying Cause of Death, 2013.txt",WV,,,,,17.0
Wayne County,54099.0,2014.0,"Underlying Cause of Death, 2014.txt",WV,,,,,17.0
Wayne County,54099.0,2015.0,"Underlying Cause of Death, 2015.txt",WV,,,,,15
Waynesboro city,51820.0,2003.0,"Underlying Cause of Death, 2003.txt",VA,,,,,
Waynesboro city,51820.0,2004.0,"Underlying Cause of Death, 2004.txt",VA,,,,,
Waynesboro city,51820.0,2005.0,"Underlying Cause of Death, 2005.txt",VA,,,,,
Waynesboro city,51820.0,2006.0,"Underlying Cause of Death, 2006.txt",VA,,,,,
Waynesboro city,51820.0,2007.0,"Underlying Cause of Death, 2007.txt",VA,,,,,
Waynesboro city,51820.0,2008.0,"Underlying Cause of Death, 2008.txt",VA,,,,,
Waynesboro city,51820.0,2009.0,"Underlying Cause of Death, 2009.txt",VA,,,,,
Waynesboro city,51820.0,2010.0,"Underlying Cause of Death, 2010.txt",VA,,,,,
Waynesboro city,51820.0,2011.0,"Underlying Cause of Death, 2011.txt",VA,,,,,
Waynesboro city,51820.0,2012.0,"Underlying Cause of Death, 2012.txt",VA,,,,,
Waynesboro city,51820.0,2013.0,"Underlying Cause of Death, 2013.txt",VA,,,,,
Waynesboro city,51820.0,2014.0,"Underlying Cause of Death, 2014.txt",VA,,,,,
Waynesboro city,51820.0,2015.0,"Underlying Cause of Death, 2015.txt",VA,,,,,
Weakley County,47183.0,2003.0,"Underlying Cause of Death, 2003.txt",TN,,,,,
Weakley County,47183.0,2004.0,"Underlying Cause of Death, 2004.txt",TN,,,,,
Weakley County,47183.0,2005.0,"Underlying Cause of Death, 2005.txt",TN,,,,,
Weakley County,47183.0,2006.0,"Underlying Cause of Death, 2006.txt",TN,,,,,
Weakley County,47183.0,2007.0,"Underlying Cause of Death, 2007.txt",TN,,,,,
Weakley County,47183.0,2008.0,"Underlying Cause of Death, 2008.txt",TN,,,,,
Weakley County,47183.0,2009.0,"Underlying Cause of Death, 2009.txt",TN,,,,,
Weakley County,47183.0,2010.0,"Underlying Cause of Death, 2010.txt",TN,,,,,
Weakley County,47183.0,2011.0,"Underlying Cause of Death, 2011.txt",TN,,,,,
Weakley County,47183.0,2012.0,"Underlying Cause of Death, 2012.txt",TN,,,,,
Weakley County,47183.0,2013.0,"Underlying Cause of Death, 2013.txt",TN,,,,,
Weakley County,47183.0,2014.0,"Underlying Cause of Death, 2014.txt",TN,,,,,
Weakley County,47183.0,2015.0,"Underlying Cause of Death, 2015.txt",TN,,,,,
Webb County,48479.0,2003.0,"Underlying Cause of Death, 2003.txt",TX,,,,,10.0
Webb County,48479.0,2004.0,"Underlying Cause of Death, 2004.txt",TX,,,,,10.0
Webb County,48479.0,2005.0,"Underlying Cause of Death, 2005.txt",TX,,,,,13.0
Webb County,48479.0,2006.0,"Underlying Cause of Death, 2006.txt",TX,,,,,
Webb County,48479.0,2007.0,"Underlying Cause of Death, 2007.txt",TX,,,,,17.0
Webb County,48479.0,2008.0,"Underlying Cause of Death, 2008.txt",TX,,,,,20.0
Webb County,48479.0,2009.0,"Underlying Cause of Death, 2009.txt",TX,,,,,28.0
Webb County,48479.0,2010.0,"Underlying Cause of Death, 2010.txt",TX,,,,,23.0
Webb County,48479.0,2011.0,"Underlying Cause of Death, 2011.txt",TX,,,,,19.0
Webb County,48479.0,2012.0,"Underlying Cause of Death, 2012.txt",TX,,,,,29.0
Webb County,48479.0,2013.0,"Underlying Cause of Death, 2013.txt",TX,,,,,29.0
Webb County,48479.0,2014.0,"Underlying Cause of Death, 2014.txt",TX,,,,,22.0
Webb County,48479.0,2015.0,"Underlying Cause of Death, 2015.txt",TX,,,,,24
Weber County,49057.0,2003.0,"Underlying Cause of Death, 2003.txt",UT,,,,21.0,
Weber County,49057.0,2004.0,"Underlying Cause of Death, 2004.txt",UT,,,,25.0,
Weber County,49057.0,2005.0,"Underlying Cause of Death, 2005.txt",UT,,,,27.0,
Weber County,49057.0,2006.0,"Underlying Cause of Death, 2006.txt",UT,,,,16.0,
Weber County,49057.0,2007.0,"Underlying Cause of Death, 2007.txt",UT,,,,33.0,15.0
Weber County,49057.0,2008.0,"Underlying Cause of Death, 2008.txt",UT,,,,23.0,21.0
Weber County,49057.0,2009.0,"Underlying Cause of Death, 2009.txt",UT,,,,20.0,25.0
Weber County,49057.0,2010.0,"Underlying Cause of Death, 2010.txt",UT,,,,11.0,28.0
Weber County,49057.0,2011.0,"Underlying Cause of Death, 2011.txt",UT,,,,21.0,34.0
Weber County,49057.0,2012.0,"Underlying Cause of Death, 2012.txt",UT,,,,16.0,38.0
Weber County,49057.0,2013.0,"Underlying Cause of Death, 2013.txt",UT,,,,14.0,25.0
Weber County,49057.0,2014.0,"Underlying Cause of Death, 2014.txt",UT,,,,13.0,43.0
Weber County,49057.0,2015.0,"Underlying Cause of Death, 2015.txt",UT,,,,,56
Webster County,13307.0,2003.0,"Underlying Cause of Death, 2003.txt",GA,,,,,
Webster County,13307.0,2004.0,"Underlying Cause of Death, 2004.txt",GA,,,,,
Webster County,13307.0,2005.0,"Underlying Cause of Death, 2005.txt",GA,,,,,
Webster County,13307.0,2006.0,"Underlying Cause of Death, 2006.txt",GA,,,,,
Webster County,13307.0,2007.0,"Underlying Cause of Death, 2007.txt",GA,,,,,
Webster County,13307.0,2008.0,"Underlying Cause of Death, 2008.txt",GA,,,,,
Webster County,13307.0,2009.0,"Underlying Cause of Death, 2009.txt",GA,,,,,
Webster County,13307.0,2010.0,"Underlying Cause of Death, 2010.txt",GA,,,,,
Webster County,13307.0,2011.0,"Underlying Cause of Death, 2011.txt",GA,,,,,
