FIPS,Area_Name,Unemployment_rate_2000,Unemployment_rate_2001,Unemployment_rate_2002,Unemployment_rate_2003,Unemployment_rate_2004,Unemployment_rate_2005,Unemployment_rate_2006,Unemployment_rate_2007,Unemployment_rate_2008,Unemployment_rate_2009,Unemployment_rate_2010,Unemployment_rate_2011,Unemployment_rate_2012,Unemployment_rate_2013,Unemployment_rate_2014,Unemployment_rate_2015,Unemployment_rate_2016,Unemployment_rate_2017,Unemployment_rate_2018,Unemployment_rate_2019,Unemployment_rate_2020,Unemployment_rate_2021,Unemployment_rate_2022
48073,"Cherokee County, TX",4.7,5.0,5.800000000000001,5.9,5.5,5.7,5.4,4.9,5.9,8.8,8.9,8.4,7.2,7.0,5.9,5.2,5.100000000000001,4.600000000000001,4.2,3.8,8.0,6.4,4.4
48075,"Childress County, TX",4.800000000000001,4.9,5.9,6.0,5.800000000000001,5.7,5.600000000000001,4.9,5.0,6.0,5.7,5.300000000000001,4.4,4.3,3.7,3.1,3.0,3.0,2.7,2.7,3.7,3.7,2.8
48077,"Clay County, TX",3.6,3.4,4.600000000000001,4.800000000000001,4.0,3.8,3.8,3.5,3.9,6.800000000000001,7.5,6.7,5.600000000000001,5.600000000000001,4.600000000000001,4.4,4.4,3.6,3.2,3.1,5.5,5.0,3.8
48079,"Cochran County, TX",6.0,5.5,6.9,8.1,6.800000000000001,5.800000000000001,6.100000000000001,5.100000000000001,4.800000000000001,6.4,8.200000000000001,8.8,7.5,6.7,5.2,5.2,5.0,4.600000000000001,4.4,3.4,7.2,6.300000000000001,4.800000000000001
48081,"Coke County, TX",4.3,4.5,5.5,5.800000000000001,6.0,5.7,5.600000000000001,5.7,7.800000000000001,8.0,6.100000000000001,5.9,5.0,5.100000000000001,4.4,4.100000000000001,4.100000000000001,3.7,3.5,3.3,5.5,4.800000000000001,3.5
48083,"Coleman County, TX",4.9,5.0,6.600000000000001,6.4,5.600000000000001,4.7,4.3,3.5,4.100000000000001,6.9,9.1,9.1,7.5,7.600000000000001,6.2,5.600000000000001,5.800000000000001,4.5,4.0,4.100000000000001,7.4,6.0,4.3
48085,"Collin County, TX",2.9,4.100000000000001,6.100000000000001,6.0,5.0,4.7,4.3,3.9,4.5,7.2,7.300000000000001,7.0,5.9,5.600000000000001,4.600000000000001,3.7,3.5,3.5,3.4,3.1,6.300000000000001,4.4,3.2
48087,"Collingsworth County, TX",3.8,3.7,4.3,5.0,5.100000000000001,4.5,4.4,3.4,3.9,5.4,5.600000000000001,6.0,4.9,5.2,4.100000000000001,3.7,3.5,3.5,3.2,3.1,4.2,4.5,3.5
48089,"Colorado County, TX",3.8,4.3,5.0,5.5,5.100000000000001,4.5,4.3,3.6,3.9,6.300000000000001,8.200000000000001,8.0,6.300000000000001,5.800000000000001,4.5,4.0,4.7,4.0,3.3,3.1,5.600000000000001,4.800000000000001,3.5
48091,"Comal County, TX",3.6,4.3,5.7,5.800000000000001,5.300000000000001,4.600000000000001,4.100000000000001,3.6,4.100000000000001,6.100000000000001,7.100000000000001,7.100000000000001,6.0,6.0,4.600000000000001,3.7,3.6,3.4,3.2,3.0,6.100000000000001,4.600000000000001,3.5
48093,"Comanche County, TX",4.0,4.100000000000001,4.600000000000001,5.2,5.0,4.800000000000001,4.5,3.8,3.8,6.0,7.600000000000001,7.7,6.300000000000001,5.9,4.9,4.3,4.3,3.7,3.6,3.2,5.5,4.600000000000001,3.5
48095,"Concho County, TX",5.7,5.2,6.0,6.5,6.2,5.9,5.4,5.100000000000001,5.2,7.100000000000001,5.800000000000001,4.800000000000001,4.2,4.0,3.0,3.3,3.4,4.2,3.7,3.2,4.5,4.3,3.1
48097,"Cooke County, TX",3.7,4.800000000000001,5.800000000000001,5.7,5.0,4.3,3.8,3.6,3.5,6.5,7.300000000000001,6.300000000000001,5.0,5.0,3.9,3.7,4.0,3.6,3.1,2.8,7.100000000000001,5.100000000000001,3.4
48099,"Coryell County, TX",5.4,6.0,6.9,7.4,6.4,6.300000000000001,6.600000000000001,6.0,6.300000000000001,8.200000000000001,7.5,7.9,7.300000000000001,7.2,6.0,4.800000000000001,4.7,4.4,4.2,4.0,6.600000000000001,5.7,4.5
48101,"Cottle County, TX",4.4,4.800000000000001,5.2,6.2,5.5,5.7,5.100000000000001,4.0,4.100000000000001,5.5,7.0,7.800000000000001,7.4,6.9,6.300000000000001,7.100000000000001,5.100000000000001,4.3,4.4,4.2,4.9,4.5,2.7
48103,"Crane County, TX",5.4,4.9,7.300000000000001,7.4,6.100000000000001,5.2,4.4,4.100000000000001,4.100000000000001,8.700000000000001,7.7,6.9,4.9,4.5,4.100000000000001,5.800000000000001,8.6,5.300000000000001,3.9,4.0,13.7,9.3,5.0
48105,"Crockett County, TX",3.8,3.5,4.5,4.100000000000001,3.8,3.7,3.5,3.0,2.9,8.5,8.6,6.9,5.0,5.2,3.8,6.0,7.5,4.100000000000001,3.0,3.0,8.9,6.600000000000001,4.0
48107,"Crosby County, TX",4.600000000000001,5.0,5.5,6.5,6.0,5.5,5.5,4.800000000000001,5.0,6.9,8.0,8.700000000000001,7.100000000000001,6.0,4.800000000000001,4.4,4.4,4.2,4.7,4.0,5.4,5.600000000000001,4.100000000000001
48109,"Culberson County, TX",5.800000000000001,4.7,6.0,5.600000000000001,5.300000000000001,4.0,3.2,2.7,3.0,3.9,7.2,7.2,6.0,5.100000000000001,4.2,4.2,4.100000000000001,3.7,3.1,4.2,6.600000000000001,4.800000000000001,2.9
48111,"Dallam County, TX",3.4,3.1,3.7,4.100000000000001,3.8,3.4,3.4,2.8,3.0,4.100000000000001,5.4,4.5,3.7,3.5,3.0,2.2,2.2,2.2,2.0,2.0,2.8,2.7,2.4
48113,"Dallas County, TX",3.9,5.300000000000001,7.4,7.4,6.600000000000001,5.7,5.2,4.600000000000001,5.4,8.200000000000001,8.6,8.4,7.100000000000001,6.600000000000001,5.5,4.3,4.0,4.0,3.8,3.5,7.800000000000001,5.600000000000001,3.7
48115,"Dawson County, TX",5.300000000000001,5.300000000000001,7.100000000000001,7.5,7.100000000000001,6.9,6.600000000000001,5.300000000000001,5.300000000000001,7.9,7.7,7.7,6.4,6.4,4.9,4.600000000000001,5.0,4.9,4.3,3.9,8.700000000000001,6.800000000000001,4.4
48117,"Deaf Smith County, TX",4.9,4.600000000000001,5.9,5.9,5.300000000000001,4.7,4.3,3.6,3.8,5.2,5.800000000000001,5.600000000000001,4.7,4.5,3.7,3.2,3.1,3.1,2.8,2.7,3.6,3.7,3.0
48119,"Delta County, TX",5.100000000000001,5.4,6.300000000000001,6.7,7.0,5.600000000000001,5.300000000000001,4.800000000000001,5.4,8.6,8.0,8.3,6.7,6.4,6.100000000000001,4.600000000000001,3.8,3.4,3.5,3.4,5.5,4.9,4.0
48121,"Denton County, TX",2.8,3.5,5.0,5.300000000000001,4.600000000000001,4.600000000000001,4.3,3.9,4.4,7.100000000000001,7.100000000000001,6.800000000000001,5.7,5.4,4.5,3.6,3.4,3.4,3.2,3.0,6.4,4.4,3.2
48123,"DeWitt County, TX",4.4,4.5,5.7,5.7,5.5,4.7,4.5,4.0,4.100000000000001,7.5,7.800000000000001,6.7,4.800000000000001,4.800000000000001,3.9,4.0,5.5,4.4,3.2,2.6,6.100000000000001,4.9,3.4
48125,"Dickens County, TX",5.300000000000001,4.9,5.4,6.2,6.100000000000001,5.300000000000001,4.3,3.9,5.100000000000001,7.100000000000001,11.3,15.7,10.6,9.4,6.300000000000001,4.7,4.9,4.9,4.3,4.2,6.2,5.2,4.800000000000001
48127,"Dimmit County, TX",8.8,7.7,9.200000000000001,9.4,9.0,8.3,7.7,6.4,6.600000000000001,10.0,10.6,8.0,5.800000000000001,5.100000000000001,3.8,4.7,7.100000000000001,5.100000000000001,3.0,2.5,6.4,5.600000000000001,3.8
48129,"Donley County, TX",4.2,4.4,4.9,5.600000000000001,5.5,5.0,4.800000000000001,4.4,4.3,5.800000000000001,6.9,6.600000000000001,5.9,5.100000000000001,4.9,4.2,4.0,3.7,3.5,3.4,4.4,4.2,3.6
48131,"Duval County, TX",7.100000000000001,6.4,9.200000000000001,8.4,6.9,6.2,5.5,5.0,5.4,10.9,11.7,9.700000000000001,7.0,6.4,5.600000000000001,8.1,10.9,7.7,5.300000000000001,4.5,12.2,8.0,4.5
48133,"Eastland County, TX",4.800000000000001,4.9,5.9,6.5,5.7,5.300000000000001,4.9,4.4,4.5,7.5,8.700000000000001,7.9,6.600000000000001,6.100000000000001,4.9,4.800000000000001,5.5,4.3,3.4,3.3,6.7,5.7,4.600000000000001
48135,"Ector County, TX",5.4,4.9,6.5,6.7,5.800000000000001,4.600000000000001,3.9,3.4,3.4,8.1,8.4,6.300000000000001,4.600000000000001,4.4,3.5,4.7,6.4,4.100000000000001,2.7,2.7,11.1,8.0,3.9
48137,"Edwards County, TX",4.4,4.5,5.100000000000001,4.3,4.100000000000001,4.100000000000001,4.4,4.0,3.7,7.0,7.100000000000001,6.800000000000001,6.4,5.9,4.4,4.600000000000001,4.600000000000001,3.2,2.9,2.3,3.6,4.3,2.8
48139,"Ellis County, TX",3.6,4.4,5.800000000000001,6.4,5.7,5.4,5.100000000000001,4.4,5.0,7.9,8.0,8.0,6.7,6.2,5.0,4.0,3.8,3.5,3.3,3.1,6.0,4.5,3.5
48141,"El Paso County, TX",6.800000000000001,7.300000000000001,8.1,8.8,7.600000000000001,7.100000000000001,6.800000000000001,5.9,6.2,8.8,9.200000000000001,9.8,8.5,8.0,6.5,5.2,5.0,4.7,4.3,3.8,8.3,6.2,4.3
48143,"Erath County, TX",3.7,3.8,4.600000000000001,4.9,4.5,4.2,4.0,3.7,3.8,6.300000000000001,6.5,6.2,5.5,5.4,4.3,4.0,4.100000000000001,3.4,3.1,3.2,5.7,4.5,3.5
48145,"Falls County, TX",5.5,5.5,6.100000000000001,7.100000000000001,6.2,6.300000000000001,6.300000000000001,5.300000000000001,5.800000000000001,8.700000000000001,8.6,8.5,7.300000000000001,7.100000000000001,5.600000000000001,4.3,4.4,4.3,3.9,3.3,6.100000000000001,5.300000000000001,4.100000000000001
48147,"Fannin County, TX",4.9,6.5,7.800000000000001,7.5,7.0,6.5,6.100000000000001,5.2,5.800000000000001,8.6,8.200000000000001,8.5,7.0,7.0,5.4,4.100000000000001,3.8,3.4,3.1,2.8,4.7,4.100000000000001,3.5
48149,"Fayette County, TX",3.5,3.6,4.4,4.800000000000001,4.2,4.0,3.7,3.2,3.5,5.4,6.100000000000001,6.0,4.800000000000001,4.5,3.5,3.3,3.7,3.2,2.8,2.6,4.7,4.3,3.5
48151,"Fisher County, TX",3.9,3.9,5.5,5.600000000000001,5.100000000000001,4.3,4.100000000000001,4.0,3.8,6.0,7.100000000000001,6.9,5.4,5.5,4.600000000000001,3.9,4.3,3.6,3.2,2.9,4.5,4.2,3.5
48153,"Floyd County, TX",4.9,5.600000000000001,6.600000000000001,7.100000000000001,6.5,5.800000000000001,6.0,5.300000000000001,4.7,6.5,8.0,7.9,6.4,8.9,7.2,5.600000000000001,5.0,5.5,5.2,4.4,6.2,5.7,4.100000000000001
48155,"Foard County, TX",3.8,3.8,5.600000000000001,7.4,6.100000000000001,4.800000000000001,4.5,3.8,4.2,5.7,6.800000000000001,7.600000000000001,5.800000000000001,5.2,4.3,4.2,3.7,3.6,2.9,3.0,4.2,3.4,3.2
48157,"Fort Bend County, TX",3.6,3.9,5.2,6.100000000000001,5.5,5.300000000000001,4.800000000000001,4.100000000000001,4.4,7.100000000000001,7.7,7.300000000000001,5.9,5.5,4.600000000000001,4.3,5.0,4.7,4.0,3.5,7.600000000000001,5.9,3.9
48159,"Franklin County, TX",4.3,4.2,4.800000000000001,5.2,4.600000000000001,4.9,4.2,3.9,4.2,6.800000000000001,8.700000000000001,8.4,7.4,6.600000000000001,5.2,4.9,4.9,4.7,4.2,3.6,5.4,4.4,3.2
48161,"Freestone County, TX",5.2,4.5,5.7,6.100000000000001,4.800000000000001,4.3,4.0,3.7,4.0,6.300000000000001,8.3,8.1,6.7,7.0,5.7,5.5,6.7,6.4,5.9,4.800000000000001,8.4,7.2,5.300000000000001
48163,"Frio County, TX",6.2,6.5,7.7,7.9,7.0,6.100000000000001,5.5,4.9,5.4,7.4,7.300000000000001,6.7,5.0,4.7,3.6,3.9,4.9,4.0,2.9,2.6,5.7,4.800000000000001,3.4
48165,"Gaines County, TX",4.4,4.5,4.9,4.9,5.0,4.800000000000001,4.7,3.8,3.9,6.300000000000001,6.0,5.2,4.2,4.2,3.3,3.3,3.7,3.1,2.6,2.4,5.600000000000001,4.600000000000001,3.0
48167,"Galveston County, TX",4.9,5.2,6.5,7.2,6.800000000000001,5.800000000000001,5.2,4.600000000000001,5.7,8.200000000000001,9.200000000000001,9.1,7.600000000000001,6.9,5.7,5.0,5.300000000000001,5.300000000000001,4.7,4.100000000000001,8.8,6.600000000000001,4.4
48169,"Garza County, TX",4.4,3.7,5.4,5.9,5.4,4.5,3.9,3.4,3.8,5.2,5.9,6.2,4.9,4.600000000000001,3.7,3.7,3.9,3.3,2.9,2.6,6.800000000000001,4.9,4.100000000000001
48171,"Gillespie County, TX",3.9,3.5,4.100000000000001,4.3,3.8,3.4,3.3,2.8,3.1,4.4,5.5,5.5,4.7,4.4,3.6,2.9,2.8,2.6,2.6,2.4,4.800000000000001,3.4,2.6
48173,"Glasscock County, TX",3.0,3.0,3.8,4.2,3.8,3.9,4.5,3.5,3.8,4.600000000000001,5.0,4.4,3.9,3.6,2.7,2.8,3.9,2.7,2.1,2.1,3.6,3.1,2.6
48175,"Goliad County, TX",3.9,4.2,5.2,5.7,5.600000000000001,4.9,4.100000000000001,3.8,3.7,6.9,7.4,6.7,5.5,5.2,4.2,4.5,5.800000000000001,5.0,3.8,3.4,7.800000000000001,6.5,4.4
48177,"Gonzales County, TX",3.5,3.7,5.0,5.0,4.600000000000001,4.2,4.100000000000001,3.9,3.9,5.5,6.800000000000001,6.300000000000001,5.0,5.2,3.9,3.7,4.2,3.5,3.1,2.7,5.4,4.3,3.2
48179,"Gray County, TX",5.100000000000001,4.4,6.100000000000001,6.100000000000001,5.100000000000001,4.3,4.0,3.4,3.5,8.1,8.700000000000001,7.100000000000001,5.600000000000001,5.2,4.100000000000001,5.7,6.9,5.300000000000001,3.9,3.6,8.1,6.600000000000001,4.5
48181,"Grayson County, TX",4.100000000000001,5.300000000000001,6.600000000000001,7.100000000000001,6.2,5.4,4.9,4.7,5.2,7.9,8.200000000000001,8.1,6.800000000000001,6.300000000000001,4.9,4.100000000000001,3.9,3.6,3.3,3.1,5.9,4.7,3.7
48183,"Gregg County, TX",5.5,5.5,7.0,7.100000000000001,5.9,5.0,4.600000000000001,3.8,4.0,7.100000000000001,8.0,7.4,6.2,6.0,4.9,5.0,6.100000000000001,5.2,4.2,3.8,8.3,6.4,4.2
48185,"Grimes County, TX",5.4,5.5,7.600000000000001,8.200000000000001,7.0,6.2,5.4,4.7,5.100000000000001,8.5,9.0,8.1,6.4,6.100000000000001,4.800000000000001,5.4,6.600000000000001,5.4,4.2,4.0,8.1,6.600000000000001,4.5
48187,"Guadalupe County, TX",3.5,3.8,5.2,5.300000000000001,4.9,4.7,4.4,3.8,4.3,6.4,6.800000000000001,6.7,5.600000000000001,5.5,4.4,3.6,3.6,3.4,3.2,3.0,6.100000000000001,4.5,3.4
48189,"Hale County, TX",4.600000000000001,4.600000000000001,5.600000000000001,6.100000000000001,6.0,5.4,5.300000000000001,4.7,4.5,6.0,7.4,7.7,6.9,13.4,9.5,6.4,5.600000000000001,5.2,4.800000000000001,4.5,6.800000000000001,6.100000000000001,4.9
48191,"Hall County, TX",5.300000000000001,5.4,6.2,6.600000000000001,6.600000000000001,5.9,6.2,5.4,5.600000000000001,8.200000000000001,9.1,8.9,7.800000000000001,7.100000000000001,6.300000000000001,5.4,6.7,6.2,4.4,4.2,5.800000000000001,5.5,4.2
48193,"Hamilton County, TX",3.8,3.8,4.4,4.9,4.600000000000001,4.7,4.2,3.6,3.6,5.600000000000001,6.800000000000001,6.600000000000001,5.800000000000001,6.0,4.7,4.7,4.9,4.0,3.3,3.0,4.600000000000001,4.100000000000001,3.4
48195,"Hansford County, TX",3.0,2.9,3.6,4.100000000000001,3.8,3.6,3.6,3.1,3.2,5.2,4.4,4.2,3.4,3.3,2.6,3.0,3.1,2.6,2.3,2.4,3.5,3.1,2.4
48197,"Hardeman County, TX",3.7,3.8,5.4,6.4,5.100000000000001,4.600000000000001,4.100000000000001,3.6,3.6,7.300000000000001,8.4,7.300000000000001,5.9,5.800000000000001,5.0,4.9,3.9,4.0,3.6,3.0,4.4,4.3,3.5
48199,"Hardin County, TX",5.600000000000001,6.2,7.300000000000001,7.800000000000001,7.4,6.7,5.300000000000001,4.7,5.300000000000001,8.5,10.0,9.9,8.4,8.1,6.4,5.7,6.100000000000001,6.2,5.2,4.600000000000001,8.9,7.9,5.2
48201,"Harris County, TX",4.3,4.7,6.100000000000001,6.800000000000001,6.2,5.800000000000001,5.100000000000001,4.3,4.7,7.5,8.3,8.1,6.600000000000001,6.100000000000001,5.100000000000001,4.7,5.300000000000001,5.100000000000001,4.4,3.9,9.0,6.4,4.2
48203,"Harrison County, TX",5.0,5.4,6.600000000000001,6.7,5.7,5.600000000000001,5.2,4.5,4.7,8.1,9.4,8.8,7.4,6.9,5.600000000000001,5.300000000000001,6.0,5.300000000000001,4.4,4.0,7.9,6.600000000000001,4.5
48205,"Hartley County, TX",3.2,3.2,3.7,4.100000000000001,3.8,4.0,4.0,3.3,3.3,4.0,4.2,4.100000000000001,3.3,3.2,2.6,2.1,2.0,2.0,1.8,1.7,2.0,2.2,2.0
48207,"Haskell County, TX",4.3,3.9,5.100000000000001,5.600000000000001,4.4,3.8,4.0,3.6,3.2,5.0,5.5,5.5,5.300000000000001,5.0,4.0,3.5,4.2,4.800000000000001,3.9,3.3,4.3,4.0,3.0
48209,"Hays County, TX",3.3,3.9,5.4,5.800000000000001,5.2,4.600000000000001,4.2,3.8,4.3,6.600000000000001,7.100000000000001,6.9,5.800000000000001,5.4,4.3,3.5,3.3,3.2,3.0,2.8,6.300000000000001,4.100000000000001,3.0
48211,"Hemphill County, TX",2.9,2.7,3.2,2.9,3.2,2.9,2.7,2.1,1.9,3.4,3.9,3.6,2.9,3.0,2.4,3.2,3.7,2.5,2.1,2.6,4.600000000000001,4.4,3.3
48213,"Henderson County, TX",4.2,4.600000000000001,5.800000000000001,6.2,6.2,5.800000000000001,5.2,4.5,5.300000000000001,8.0,8.9,8.8,7.5,7.2,5.7,4.9,4.7,4.2,3.8,3.5,6.4,5.2,3.8
48215,"Hidalgo County, TX",9.200000000000001,9.600000000000001,10.4,10.4,9.1,8.0,7.5,6.600000000000001,7.2,10.5,11.8,11.9,10.5,10.4,8.9,8.0,7.800000000000001,7.5,6.600000000000001,6.300000000000001,11.7,9.1,6.5
48217,"Hill County, TX",4.600000000000001,5.7,6.7,7.7,6.600000000000001,6.300000000000001,5.600000000000001,4.7,5.0,7.800000000000001,8.4,8.5,6.9,6.5,5.300000000000001,4.600000000000001,4.4,4.0,3.7,3.3,6.300000000000001,5.0,3.9
48219,"Hockley County, TX",4.100000000000001,3.9,5.100000000000001,5.300000000000001,4.9,4.5,4.2,3.7,3.7,6.7,7.100000000000001,6.600000000000001,5.300000000000001,5.100000000000001,3.9,4.2,4.7,3.7,3.1,3.0,8.0,5.9,3.7
48221,"Hood County, TX",4.0,4.600000000000001,5.800000000000001,6.300000000000001,6.0,5.300000000000001,5.0,4.2,4.2,7.2,8.6,8.200000000000001,6.5,6.100000000000001,5.0,4.5,4.7,4.2,3.7,3.4,6.600000000000001,5.2,3.7
48223,"Hopkins County, TX",4.100000000000001,4.5,5.4,6.0,5.300000000000001,4.600000000000001,4.3,3.9,4.100000000000001,6.0,7.5,7.600000000000001,6.4,5.800000000000001,4.800000000000001,4.2,4.0,3.6,3.4,3.1,5.100000000000001,4.4,3.5
48225,"Houston County, TX",5.2,5.300000000000001,6.600000000000001,7.2,6.9,6.5,6.2,5.9,6.5,9.1,7.7,8.0,7.0,6.300000000000001,5.0,4.5,4.600000000000001,4.4,3.8,3.1,5.300000000000001,4.9,3.6
48227,"Howard County, TX",5.2,5.0,6.300000000000001,6.4,5.800000000000001,5.4,4.9,4.100000000000001,4.600000000000001,7.300000000000001,7.2,6.7,5.600000000000001,5.4,4.4,4.600000000000001,5.5,4.3,3.3,3.1,8.1,6.4,5.100000000000001
48229,"Hudspeth County, TX",4.5,5.300000000000001,7.600000000000001,7.9,6.600000000000001,7.0,7.0,5.100000000000001,4.0,5.4,8.0,8.4,7.4,7.0,6.4,5.7,6.0,5.800000000000001,4.600000000000001,4.3,8.1,5.7,4.0
48231,"Hunt County, TX",4.3,4.9,6.2,6.800000000000001,6.0,5.5,5.300000000000001,4.7,5.300000000000001,8.200000000000001,9.0,9.1,8.200000000000001,7.5,6.0,4.800000000000001,4.3,4.0,3.8,3.6,6.600000000000001,5.2,3.9
48233,"Hutchinson County, TX",4.800000000000001,4.3,6.600000000000001,6.600000000000001,6.300000000000001,5.2,4.4,4.0,4.100000000000001,6.7,8.5,8.200000000000001,6.5,6.2,4.4,4.4,5.600000000000001,6.100000000000001,5.0,4.4,7.2,5.9,4.5
48235,"Irion County, TX",3.2,3.2,3.6,4.4,4.4,3.5,3.6,3.0,3.5,5.2,5.300000000000001,5.600000000000001,4.5,4.2,3.7,3.6,3.2,3.1,3.2,2.4,6.100000000000001,4.800000000000001,3.0
48237,"Jack County, TX",4.3,4.3,4.800000000000001,5.2,5.0,4.7,4.2,3.1,3.2,6.2,7.9,7.2,5.7,5.4,3.8,4.2,5.0,3.8,2.5,3.1,7.0,5.5,3.8
48239,"Jackson County, TX",3.8,4.5,5.9,5.9,5.800000000000001,5.0,4.7,3.8,4.100000000000001,7.300000000000001,7.100000000000001,6.4,5.100000000000001,5.0,4.0,3.8,4.7,4.0,3.3,3.0,5.800000000000001,5.0,3.5
48241,"Jasper County, TX",7.300000000000001,8.6,9.3,9.700000000000001,8.9,8.1,6.4,5.7,6.300000000000001,10.1,12.4,12.7,10.6,10.5,8.3,7.5,7.7,7.5,6.600000000000001,6.100000000000001,11.3,9.600000000000001,6.4
48243,"Jeff Davis County, TX",3.9,3.7,4.5,4.100000000000001,3.8,3.9,4.100000000000001,3.3,3.7,4.7,4.9,5.100000000000001,4.9,4.100000000000001,3.7,3.3,3.0,3.2,2.9,2.9,5.100000000000001,4.3,3.4
48245,"Jefferson County, TX",6.600000000000001,7.100000000000001,7.800000000000001,8.6,8.200000000000001,7.9,6.100000000000001,5.5,6.600000000000001,9.5,11.4,11.7,11.0,11.0,8.4,7.0,7.0,7.4,6.4,5.9,12.0,9.8,6.2
48247,"Jim Hogg County, TX",6.100000000000001,4.800000000000001,6.2,6.100000000000001,5.0,4.800000000000001,4.3,3.8,3.8,7.7,10.3,8.9,6.5,7.2,6.100000000000001,7.2,9.600000000000001,7.300000000000001,5.7,4.800000000000001,9.600000000000001,8.700000000000001,5.4
48249,"Jim Wells County, TX",6.0,5.600000000000001,7.100000000000001,7.0,6.4,5.600000000000001,4.7,4.0,4.2,9.0,10.1,8.200000000000001,6.100000000000001,6.2,5.300000000000001,7.9,10.6,7.600000000000001,5.5,4.7,13.0,9.9,5.7
48251,"Johnson County, TX",3.8,4.4,6.0,6.5,5.9,5.0,4.7,4.2,4.600000000000001,8.1,8.700000000000001,8.0,6.600000000000001,6.2,5.100000000000001,4.4,4.4,3.8,3.5,3.2,6.5,4.9,3.5
48253,"Jones County, TX",5.2,5.2,6.2,6.5,5.9,5.4,5.300000000000001,4.800000000000001,5.0,7.600000000000001,8.8,8.5,7.2,6.800000000000001,5.600000000000001,5.5,5.800000000000001,5.4,4.800000000000001,4.3,7.100000000000001,6.100000000000001,4.3
48255,"Karnes County, TX",5.4,5.600000000000001,6.9,7.300000000000001,6.9,6.4,6.2,5.600000000000001,5.9,9.0,9.200000000000001,8.0,6.0,5.4,3.7,4.3,4.9,3.5,2.9,2.5,6.300000000000001,5.2,3.3
48257,"Kaufman County, TX",4.100000000000001,5.100000000000001,7.4,7.800000000000001,6.7,5.600000000000001,5.100000000000001,4.7,5.300000000000001,8.200000000000001,8.5,8.3,6.9,6.4,5.2,4.100000000000001,3.8,3.6,3.5,3.2,6.4,4.9,3.7
48259,"Kendall County, TX",3.4,3.8,4.9,5.300000000000001,4.7,4.2,3.9,3.5,3.8,5.600000000000001,6.2,6.300000000000001,5.4,5.100000000000001,4.100000000000001,3.3,3.2,3.1,2.9,2.7,5.100000000000001,3.9,3.1
48261,"Kenedy County, TX",3.4,3.4,4.7,3.9,4.2,2.8,2.9,3.0,3.4,5.9,6.800000000000001,6.7,5.100000000000001,4.100000000000001,3.0,3.2,4.600000000000001,3.3,3.7,3.5,5.600000000000001,5.9,6.100000000000001
48263,"Kent County, TX",3.8,3.2,4.100000000000001,4.9,4.5,4.3,4.0,3.3,4.100000000000001,5.2,4.800000000000001,4.9,3.8,4.0,3.5,2.6,3.0,2.7,2.5,2.3,3.9,2.9,2.1
48265,"Kerr County, TX",3.8,4.3,5.100000000000001,5.300000000000001,4.7,4.100000000000001,4.100000000000001,3.5,4.0,5.800000000000001,6.7,6.9,5.800000000000001,5.600000000000001,4.4,3.7,3.6,3.4,3.3,3.0,5.9,4.600000000000001,3.6
48267,"Kimble County, TX",3.5,3.3,4.100000000000001,4.600000000000001,4.3,4.2,3.9,3.4,3.7,5.2,6.0,6.4,4.9,4.9,3.9,3.7,3.8,3.6,3.0,3.0,5.0,4.2,3.4
48269,"King County, TX",3.3,2.9,2.8,3.8,3.3,4.2,4.4,4.600000000000001,4.5,5.100000000000001,4.3,4.2,4.5,4.600000000000001,4.0,3.5,3.9,3.7,2.9,2.1,1.7,0.9,0.9
48271,"Kinney County, TX",7.600000000000001,6.800000000000001,8.0,7.7,6.5,6.2,5.9,4.800000000000001,5.300000000000001,7.7,11.2,10.5,8.700000000000001,9.600000000000001,7.300000000000001,6.4,5.800000000000001,5.600000000000001,4.4,3.6,6.0,5.600000000000001,4.7
48273,"Kleberg County, TX",5.100000000000001,5.0,6.300000000000001,6.100000000000001,5.600000000000001,5.2,4.600000000000001,4.2,4.3,6.7,8.4,8.3,6.9,6.5,5.5,5.9,6.7,6.0,5.0,4.3,8.5,7.0,4.800000000000001
48275,"Knox County, TX",4.7,4.3,5.100000000000001,5.5,5.300000000000001,4.800000000000001,4.2,3.7,3.8,5.800000000000001,5.9,6.0,5.2,5.4,4.4,3.8,4.2,4.0,3.6,3.2,5.600000000000001,4.7,3.9
48277,"Lamar County, TX",5.0,6.2,6.9,7.2,6.4,6.300000000000001,5.5,4.7,5.4,7.600000000000001,9.3,10.1,9.200000000000001,8.200000000000001,6.2,4.800000000000001,4.600000000000001,4.2,3.8,3.4,6.4,5.5,4.3
48279,"Lamb County, TX",5.0,5.4,5.5,5.9,5.7,4.9,4.7,4.100000000000001,4.4,7.100000000000001,7.600000000000001,7.800000000000001,7.9,6.9,5.9,9.0,6.5,5.2,4.4,3.8,5.2,5.0,4.0
48281,"Lampasas County, TX",3.9,4.3,5.2,5.5,4.5,4.4,4.100000000000001,3.7,4.100000000000001,5.800000000000001,7.100000000000001,7.800000000000001,7.100000000000001,7.2,5.7,4.4,4.2,3.8,3.8,3.3,5.4,4.9,3.7
48283,"La Salle County, TX",7.2,6.800000000000001,8.4,7.800000000000001,6.7,5.7,5.100000000000001,4.9,5.4,9.200000000000001,9.1,7.0,4.4,3.8,3.1,4.2,5.100000000000001,3.7,2.4,2.4,6.7,4.3,2.8
